symbol1,symbol2
ACTR3,ARPC2
ACTR3,LRRK2
ACTR3,HCLS1
ACTR3,WASF3
ACTR3,ARPC5L
ACTR3,FLNA
ACTR3,STXBP1
ACTR3,CTTN
ACTR3,WAS
ACTR3,ACTR2
ACTR3,WASF1
ACTR3,CORO1B
ACTR3,ARPC4-TTLL3
ACTR3,CDC42
ACTR3,ARPC4
ACTR3,ARPC1B
ACTR3,CORO1C
ACTR3,WASF2
DDX18,ESF1
DDX18,FBL
DDX18,RPL18A
DDX18,RBM28
DDX18,RPL19
DDX18,GAR1
DDX18,KRR1
DDX18,BYSL
DDX18,DDX55
DDX18,MPHOSPH10
DDX18,PPAN
DDX18,GRWD1
DDX18,UTP3
DDX18,NIP7
DDX18,NAT10
DDX18,DDX56
DDX18,IMP4
DDX18,RPL35
DDX18,RSL24D1
DDX18,WDR12
DDX18,UTP20
DDX18,RPL8
DDX18,NOP58
DDX18,PRPF6
DDX18,RPL3L
DDX18,RPL37
DDX18,ABT1
DDX18,NIFK
DDX18,PWP2
DDX18,DCAF13
DDX18,NOL6
DDX18,NEMF
DDX18,RPL13
DDX18,WDR3
DDX18,RPL15
DDX18,RPL38
DDX18,RPL4
DDX18,DDX10
DDX18,NOC2L
DDX18,RRS1
DDX18,GLYR1
DDX18,DHX15
DDX18,GNL3L
DDX18,BRIX1
DDX18,RRP1B
DDX18,RPL7
DDX18,RPL3
DDX18,RPL27A
DDX18,RPL21
DDX18,RPL22
DDX18,PES1
DDX18,DDX47
DDX18,MAK16
DDX18,GTPBP4
DDX18,RRP15
DDX18,BCCIP
DDX18,DKC1
DDX18,RPF1
DDX18,NOC3L
DDX18,RPL7A
DDX18,EIF6
DDX18,BMS1
DDX18,MRTO4
DDX18,GNL1
DDX18,NSUN6
DDX18,POLR1E
DDX18,NOP56
DDX18,NOL10
DDX18,NOP2
DDX18,RPL13A
DDX18,PPAN-P2RY11
DDX18,UTP14A
DDX18,RPL34
DDX18,RPL14
DDX18,PUM3
DDX18,SNU13
DDX18,RPL31
DDX18,PWP1
DDX18,RPL23A
DDX18,GNL3
DDX18,FTSJ3
DDX18,RPL9
DDX18,RPF2
DDX18,RPL6
DDX18,EBNA1BP2
DDX18,RPL32
DDX18,RRP1
DDX18,RPL23
DDX18,WDR36
DDX18,RPL30
DDX18,UTP14C
DDX18,WDR74
DDX18,RPL18
DDX18,TBL3
DDX18,BOP1
DDX18,RSL1D1
DDX18,RPL36
DDX18,RPL27
DDX18,NSUN6
DDX18,DDX24
DDX18,NSA2
ARFGAP3,HSD17B10
ARFGAP3,POLR3B
ARFGAP3,COPB1
ARFGAP3,ARFGAP1
ARFGAP3,COPB2
ARFGAP3,COPA
ARFGAP3,ARF1
ARFGAP3,COPZ1
PACSIN2,THG1L
PACSIN2,ERP44
PACSIN2,WIPF2
PACSIN2,COBLL1
PACSIN2,DNM1
PACSIN2,HSPD1
PACSIN2,DNM2
PACSIN2,COBL
PACSIN2,MPRIP
PACSIN2,RAI14
PACSIN2,PACSIN3
PACSIN2,PACSIN1
EP300,HDAC7
EP300,G2E3
EP300,SIRT1
EP300,MAPK1
EP300,MYBL2
EP300,DBP
EP300,USF2
EP300,DDX5
EP300,KAT2A
EP300,GAPDH
EP300,NR3C1
EP300,EGR1
EP300,NFYB
EP300,ZNF350
EP300,H1-3
EP300,H1-1
EP300,SOX9
EP300,KLF2
EP300,SIRT2
EP300,PIAS1
EP300,MYOD1
EP300,KLF16
EP300,GATA5
EP300,RARA
EP300,H3-3B
EP300,CCNB1
EP300,VHL
EP300,HNF1A
EP300,ATF1
EP300,SMAD7
EP300,SMAD2
EP300,YY1
EP300,SRCAP
EP300,TCF3
EP300,PAX8
EP300,BRD4
EP300,EPAS1
EP300,KAT2B
EP300,ATF2
EP300,THRA
EP300,STAT3
EP300,KLF1
EP300,LEF1
EP300,CREM
EP300,SMARCA2
EP300,ARNTL2
EP300,ASCL1
EP300,CDK2
EP300,GATA6
EP300,TP53
EP300,MEF2D
EP300,HES6
EP300,CCNA2
EP300,PPARG
EP300,MAML1
EP300,STAT5B
EP300,TAL1
EP300,REL
EP300,MITF
EP300,SNIP1
EP300,KLF15
EP300,H2AC1
EP300,STAT6
EP300,RUNX1
EP300,KLF13
EP300,HDAC3
EP300,JUNB
EP300,CEBPB
EP300,ING2
EP300,ARNT2
EP300,TADA3
EP300,CLOCK
EP300,SP3
EP300,PPARD
EP300,CTBP2
EP300,STAT2
EP300,PRMT5
EP300,ETV4
EP300,RAI1
EP300,SMC1A
EP300,PGR
EP300,CARM1
EP300,PHF6
EP300,SP1
EP300,SELE
EP300,H2AC20
EP300,H2AC21
EP300,SMAD3
EP300,PHF7
EP300,H3C13
EP300,HDAC6
EP300,GATA4
EP300,HSP90AA1
EP300,SUV39H1
EP300,ZBTB16
EP300,NPAS2
EP300,H3-5
EP300,MYB
EP300,KAT5
EP300,MEF2C
EP300,C3orf62
EP300,STAT5A
EP300,SMAD4
EP300,ATR
EP300,ESR2
EP300,IFNAR2
EP300,CTNNB1
EP300,E2F1
EP300,GATA2
EP300,NFYA
EP300,PRKAA1
EP300,MEF2A
EP300,HNRNPA2B1
EP300,GABPA
EP300,SREBF1
EP300,NPAS3
EP300,CHD4
EP300,NR3C2
EP300,PAX5
EP300,DNA2
EP300,ARNT
EP300,MAX
EP300,H2AC13
EP300,H2AC11
EP300,H3C12
EP300,TCF20
EP300,HAND2
EP300,H2AC17
EP300,RXRG
EP300,ETS2
EP300,PLAGL1
EP300,ZNF148
EP300,STAT1
EP300,SREBF2
EP300,MTOR
EP300,H3-4
EP300,PARP1
EP300,H3-3A
EP300,H2BC21
EP300,H3C14
EP300,H3C10
EP300,TCF7L2
EP300,CHUK
EP300,GTF2B
EP300,JUN
EP300,RUNX2
EP300,NCOA3
EP300,ABL1
EP300,CDC20
EP300,CITED4
EP300,MTF1
EP300,ZBTB8A
EP300,HDAC1
EP300,SRC
EP300,ZNF76
EP300,KLF4
EP300,RXRB
EP300,AR
EP300,TGFBR1
EP300,ZBTB17
EP300,FOXP3
EP300,GATA1
EP300,H2AC12
EP300,HIF3A
EP300,ZBTB48
EP300,KLF5
EP300,H3C4
EP300,PHF11
EP300,PCNA
EP300,FOXO1
EP300,NAP1L4
EP300,TBP
EP300,SUMO1
EP300,ASH1L
EP300,ETS1
EP300,NR2F2
EP300,TCF4
EP300,KDM1A
EP300,NCOR2
EP300,ZFPM2
EP300,RELA
EP300,BCL6
EP300,ARNTL
EP300,NCOA1
EP300,H3C15
EP300,PPARA
EP300,FOXO3
EP300,CEBPD
EP300,KDM3A
EP300,SETD2
EP300,CREB1
EP300,TCF12
EP300,NFATC1
EP300,MEF2B
EP300,ATF5
EP300,KMT2B
EP300,NCOA2
EP300,MEF2B
EP300,ESR1
EP300,SUMO2
EP300,PRMT1
EP300,ZBTB7B
EP300,SUMO3
EP300,KLF8
EP300,HFE
EP300,PPP2CA
EP300,RXRA
EP300,SMAD1
EP300,CEBPA
EP300,PIK3R1
EP300,MYBL1
EP300,HSF1
EP300,KMT2A
EP300,HIF1A
EP300,H4-16
EP300,CITED2
EP300,NR1H4
EP300,VDR
EP300,DDIT3
EP300,AKT1
EP300,DUX4
EP300,H4C14
EP300,NPAS1
EP300,IRF3
EP300,SPIB
EP300,H3-2
EP300,NAP1L1
EP300,NR1H3
EP300,H4C1
EP300,RPS6KA5
EP300,H3C1
EP300,DDX24
EP300,H3C6
EP300,H2AC15
EP300,H2AC16
EP300,H2BC3
EP300,H3C11
EP300,H2AC4
EP300,H3C7
EP300,H3C8
EP300,H3C3
EP300,H3C2
DESI1,NME3
DESI1,RPS27A
DESI1,UBB
DESI1,CCDC158
DESI1,CDIP1
NOVA2,NOVA1
GRIN2D,PATJ
GRIN2D,GRIN1
GRIN2D,DLG4
GRIN2D,NEDD4
AP2S1,RALBP1
AP2S1,AAGAB
AP2S1,AP2M1
AP2S1,ARFGAP1
AP2S1,AP2A2
AP2S1,BMP2K
AP2S1,ITSN2
AP2S1,AMPH
AP2S1,AP1B1
AP2S1,EPHA2
AP2S1,AP2A1
AP2S1,AP4B1
AP2S1,EPS15
AP2S1,ITSN1
AP2S1,AP1G1
AP2S1,AAK1
AP2S1,NECAP2
AP2S1,REPS1
AP2S1,EPS15L1
AP2S1,FCHO2
AP2S1,RUNDC3A
AP2S1,STON2
AP2S1,CCDC32
AP2S1,AP2B1
LIG1,AURKA
LIG1,MTREX
LIG1,CDK2
LIG1,FEN1
LIG1,MRE11
LIG1,ATR
LIG1,POLA1
LIG1,PCNA
EHD2,TDRD1
EHD2,CCT7
EHD2,EPN3
EHD2,CCT6A
EHD2,CCT8
EHD2,CCT3
EHD2,SLC2A4
EHD2,PPP2R1A
EHD2,PICALM
EHD2,CCT4
EHD2,GPAT4
EHD2,EPN1
EHD2,CLTC
HSD17B14,BRIP1
HSD17B14,RAE1
HSD17B14,ABAT
NOX4,TLR4
TYR,CASK
TYR,TYRP1
IL37,FADD
PAX8,EP300
PAX8,RB1
PAX8,NKX2-1
PAX8,WBP2
IL1A,IL1R2
IL1A,IL1R1
IL1B,IL1RAP
IL1B,A2M
IL1B,IL1R2
IL1B,IL1R1
IL1B,CASP4
IL1B,CASP1
TCF25,CTSG
TCF25,AGO1
TCF25,GPRASP2
NAPA,TRMT6
NAPA,STX1B
NAPA,SNAP29
NAPA,BET1
NAPA,STX1A
NAPA,YKT6
NAPA,GOSR2
NAPA,GOSR1
NAPA,BNIP1
NAPA,VAMP4
NAPA,SNAP23
NAPA,SNAP25
NAPA,RINT1
NAPA,STX6
NAPA,VAMP8
NAPA,USE1
NAPA,ATP6V1B2
NAPA,STX5
NAPA,HSPA4L
NAPA,STX8
NAPA,VAMP2
NAPA,STX4
NAPA,STXBP6
NAPA,NAPG
NAPA,STX7
NAPA,STX16
NAPA,STX12
NAPA,VTI1A
NAPA,NSF
NAPA,SCFD1
NAPA,CAPZB
NAPA,PTRH1
NAPA,VTI1B
NAPA,SEC22B
NAPA,HYOU1
EED,H4C6
EED,H1-1
EED,H3-3B
EED,WDR59
EED,YY1
EED,SETD7
EED,PRDM14
EED,H2AC1
EED,HDAC3
EED,HIC1
EED,SUZ12
EED,ZFP42
EED,EZH2
EED,H1-5
EED,H2AC21
EED,H3C13
EED,INTU
EED,H1-2
EED,H3-5
EED,JARID2
EED,H4C11
EED,H2AC13
EED,H2AC11
EED,PHF2
EED,H3C12
EED,DNMT1
EED,H2AC17
EED,H3-4
EED,H3-3A
EED,H3C14
EED,H3C10
EED,BTRC
EED,RBBP4
EED,HDAC1
EED,PHF1
EED,H2AC12
EED,DCAF10
EED,H4C8
EED,H4C2
EED,H3C4
EED,H4C3
EED,RBBP7
EED,AEBP2
EED,KMT5A
EED,H3C15
EED,WDR73
EED,EZH1
EED,HFE
EED,EHMT1
EED,SMYD3
EED,HDAC2
EED,H4-16
EED,H4C15
EED,H4C14
EED,H3-2
EED,H4C7
EED,H4C1
EED,H4C4
EED,H4C12
EED,H3C1
EED,H4C13
EED,H4C9
EED,H3C6
EED,H2AC15
EED,H2AC16
EED,H3C11
EED,PHF19
EED,H3C7
EED,H3C8
EED,H3C3
EED,EPOP
EED,H4C5
EED,H3C2
BLVRB,ANXA10
BLVRB,NENF
SPTBN4,MAPRE3
SPTBN4,ANK3
SPTBN4,MAPRE2
SPTBN4,SPTAN1
SPTBN4,MAPRE1
BRD4,MLLT1
BRD4,VHL
BRD4,CCNT1
BRD4,ELOB
BRD4,EP300
BRD4,CCNT2
BRD4,CUL3
BRD4,STAT3
BRD4,BRD3
BRD4,NSD3
BRD4,SMC1A
BRD4,MED14
BRD4,CUL1
BRD4,SELE
BRD4,KAT5
BRD4,CHD4
BRD4,H3C14
BRD4,DMAP1
BRD4,CDK9
BRD4,AR
BRD4,NSD2
BRD4,RTF1
BRD4,NUMA1
BRD4,RELA
BRD4,RPL6
BRD4,ZC3H18
BRD4,H4-16
BRD4,H4C14
BRD4,ELOC
BRD4,H4C1
BRD4,H3C1
WIZ,ZNF644
WIZ,EHMT2
WIZ,CDYL
WIZ,ZGLP1
WIZ,EHMT1
WIZ,KLHL29
ASF1B,ASF1A
ASF1B,H4C6
ASF1B,H3-3B
ASF1B,NASP
ASF1B,MCM4
ASF1B,HIRA
ASF1B,HAT1
ASF1B,MCM6
ASF1B,MCM2
ASF1B,H2AC1
ASF1B,CHAF1A
ASF1B,CHAF1B
ASF1B,TLK2
ASF1B,H2AC21
ASF1B,H3C13
ASF1B,IPO4
ASF1B,H4C11
ASF1B,H2AC13
ASF1B,H2AC11
ASF1B,H3C12
ASF1B,H2AC17
ASF1B,H3-4
ASF1B,H3-3A
ASF1B,H3C14
ASF1B,H3C10
ASF1B,RBBP4
ASF1B,H2AC12
ASF1B,H4C8
ASF1B,H4C2
ASF1B,H3C4
ASF1B,H4C3
ASF1B,RBBP7
ASF1B,CHEK2
ASF1B,H3C15
ASF1B,TONSL
ASF1B,TAF1
ASF1B,TLK1
ASF1B,HFE
ASF1B,TAF1L
ASF1B,H4-16
ASF1B,H4C15
ASF1B,H4C14
ASF1B,H3-2
ASF1B,H4C1
ASF1B,H4C4
ASF1B,H4C12
ASF1B,H3C1
ASF1B,H4C13
ASF1B,H4C9
ASF1B,H3C6
ASF1B,H2AC15
ASF1B,H2AC16
ASF1B,H3C11
ASF1B,H3C7
ASF1B,H3C8
ASF1B,H3C3
ASF1B,H4C5
ASF1B,H3C2
ILVBL,SLC25A3
ILVBL,NDUFS3
ILVBL,ACAT1
ILVBL,ATP5MG
ILVBL,UQCRFS1
ILVBL,CYC1
ILVBL,ATP1B1
ILVBL,MTCH1
ILVBL,SDHB
ILVBL,GBA2
ILVBL,UQCRQ
ILVBL,PICALM
ILVBL,INTS1
ILVBL,VDAC3
FAM32A,CCDC60
FAM32A,CWC22
NOTCH3,JAG1
NOTCH3,MPP5
NOTCH3,ABCG8
NOTCH3,MAML1
NOTCH3,PSEN1
NOTCH3,JAG2
NOTCH3,MPP7
NOTCH3,RBPJ
NOTCH3,ELF3
NOTCH3,DLL1
NOTCH3,PSEN2
NOTCH3,MAML3
NOTCH3,MAML2
MED26,POLR2C
MED26,POLR2I
MED26,SUPT4H1
MED26,MED31
MED26,MED28
MED26,MED10
MED26,GTF2H4
MED26,POLR2D
MED26,ZC3H13
MED26,MED21
MED26,MED7
MED26,POLR2J
MED26,UBXN7
MED26,MED1
MED26,POLR2G
MED26,MED14
MED26,POLR2L
MED26,MED19
MED26,POLR2K
MED26,QKI
MED26,MED18
MED26,POLR2B
MED26,MED13
MED26,POLR2F
MED26,POLR2H
MED26,SUPT5H
MED26,GTF2H5
MED26,POLR2E
MED26,MED6
COMMD9,COMMD4
COMMD9,COMMD10
COMMD9,COMMD1
COMMD9,COMMD6
COMMD9,DENND10
COMMD9,CCDC22
COMMD9,CCDC93
COMMD9,COMMD3
COMMD9,COMMD8
COMMD9,COMMD2
COMMD9,VPS29
LIFR,OSM
LIFR,LIF
LIFR,CTF1
LIFR,CNTF
LIFR,IL6ST
C6,C5
PRKCG,GJA3
PRKCG,GJA1
PRKCG,PFKFB2
PRKCG,STXBP1
PRKCG,AKAP5
PRKCG,MYO3B
PRKCG,TOP2A
PRKCG,CASR
PPP1R12C,MYL2
PPP1R12C,LDAH
PPP1R12C,IL16
PPP1R12C,TSFM
PPP1R12C,PPP1CA
PPP1R12C,PPP1CC
PPP1R12C,COL9A1
PPP1R12C,CD163
PPP1R12C,CDC42BPA
PPP1R12C,PPP1CB
PPP1R12C,PPP1R12A
PPP1R12C,EPHX1
WDR11,PSMA4
WDR11,PSMA2
WDR11,UBA2
WDR11,ALDH1L2
WDR11,PSMA6
WDR11,XPOT
WDR11,FAS
WDR11,NAA40
WDR11,PSMA1
WDR11,C17orf75
BIRC3,TNFRSF1A
BIRC3,TAB1
BIRC3,RIPK2
BIRC3,UBE2D4
BIRC3,NFKB1
BIRC3,TRAF2
BIRC3,HTRA2
BIRC3,RIPK1
BIRC3,TLR3
BIRC3,TWNK
BIRC3,CASP3
BIRC3,UBE2N
BIRC3,CASP9
BIRC3,SIRT6
BIRC3,UBE2D3
BIRC3,CASP8
BIRC3,CASP7
BIRC3,MAP3K7
BIRC3,GLMN
BIRC3,CD40
BIRC3,CDCA8
BIRC3,TRAF1
BIRC3,UBE2D1
BIRC3,TLR4
BIRC3,UBE2D2
BIRC3,MAP3K1
BIRC3,DIABLO
BIRC3,UBE2L3
BIRC3,MYD88
BIRC3,SEPTIN4
BIRC3,IKBKB
BIRC3,CASP1
BIRC3,TRAF6
BIRC3,UBC
BIRC3,TRAF3
BIRC3,IKBKE
BIRC3,MAP3K14
ATP2B3,CANX
ATP2B3,YWHAE
ATP2B3,CALM2
ATP2B3,CALM3
ATP2B3,UBE2N
ATP2B3,CYP2B6
ATP2B3,CLGN
ATP2B3,CALM1
ATP2B3,PTGFR
PARP12,RNF114
PARP12,RNF166
P4HA1,P4HB
APLP2,APBA1
APLP2,PRSS1
APLP2,KLK2
APLP2,APBA3
APLP2,PRSS3
APLP2,DAB1
APLP2,APBB2
APLP2,APBA2
APLP2,VAV1
APLP2,APBB1
DDX25,DDX19A
DDX25,GLE1
DDX25,NUP214
FOXRED1,NDUFS5
DCPS,ASNS
DCPS,CDC20
DCPS,AP1G1
DCPS,FZR1
DCPS,AP1M1
DCPS,FLNB
DCPS,ANAPC4
SIAE,ARSB
SIAE,MAN2B2
SIAE,NAAA
SIAE,DCBLD2
SIAE,CEMIP2
LCN1,PECR
ARID3A,ARID3B
ARID3A,ARID3C
ARID3A,BTK
MTIF2,MRPS10
MTIF2,RPL18A
MTIF2,MRPL32
MTIF2,RPL19
MTIF2,MRPL27
MTIF2,MRPS7
MTIF2,RPS16
MTIF2,MRPL4
MTIF2,MRPS9
MTIF2,RPL35
MTIF2,MRPL15
MTIF2,RSL24D1
MTIF2,RPL8
MTIF2,RPS11
MTIF2,MRPS5
MTIF2,RPS3
MTIF2,MRPL17
MTIF2,CLPB
MTIF2,MRPL33
MTIF2,RPS23
MTIF2,RPS9
MTIF2,MRPL13
MTIF2,RPL15
MTIF2,RPL38
MTIF2,RPL4
MTIF2,TSFM
MTIF2,MRPS11
MTIF2,RPS15A
MTIF2,IMP3
MTIF2,RPS27L
MTIF2,MRPL12
MTIF2,MRPL20
MTIF2,RPS2
MTIF2,RPS21
MTIF2,RPL27A
MTIF2,RPS3A
MTIF2,RPS26
MTIF2,MRPL24
MTIF2,MRPL21
MTIF2,MRPL9
MTIF2,RPL5
MTIF2,MTG2
MTIF2,MRPS16
MTIF2,MRPS15
MTIF2,WDR31
MTIF2,RPL11
MTIF2,HSD17B8
MTIF2,MRTO4
MTIF2,EIF1AX
MTIF2,RPS6
MTIF2,MRPL2
MTIF2,RPL13A
MTIF2,MRPL19
MTIF2,RPL24
MTIF2,RPL34
MTIF2,RPS29
MTIF2,MRPS6
MTIF2,MRPS12
MTIF2,RPS14
MTIF2,RPL31
MTIF2,UBA52
MTIF2,RPL23A
MTIF2,RPS18
MTIF2,RPL9
MTIF2,RPS24
MTIF2,RPL32
MTIF2,RPL23
MTIF2,MRPS14
MTIF2,MRPL36
MTIF2,RACK1
MTIF2,RPL30
MTIF2,RPL26L1
MTIF2,RPS20
MTIF2,RPS25
MTIF2,FAU
MTIF2,RPS13
MTIF2,RPLP0
MTIF2,RPL26
MTIF2,RPL36
MTIF2,RPS15
MTIF2,RPS19
MTIF2,RPS28
MTIF2,RPS5
TANC1,DLGAP1
TANC1,HOMER1
TANC1,DLG1
TANC1,INA
TANC1,SPTAN1
TANC1,CAMK2A
TANC1,DLG4
TANC1,GRIA1
TANC1,GRIN2B
ACVR1,TNFRSF10A
ACVR1,TGFB3
ACVR1,ACVR2A
ACVR1,INHBA
ACVR1,BMP4
ACVR1,MRAP2
ACVR1,SMAD7
ACVR1,CREBBP
ACVR1,SMAD6
ACVR1,INHBB
ACVR1,RNF149
ACVR1,CD320
ACVR1,INHBC
ACVR1,ACVR2B
ACVR1,TGFBR2
ACVR1,SMURF1
ACVR1,FKBP1C
ACVR1,BMPR1A
ACVR1,GDF5
ACVR1,BMPR2
ACVR1,TGFBR1
ACVR1,BMP2
ACVR1,SMAD9
ACVR1,FKBP1B
ACVR1,ACVRL1
ACVR1,LRRIQ1
ACVR1,BMP7
ACVR1,FKBP1A
ACVR1,SMAD1
ACVR1,SMAD5
ACVR1,ACVR1B
CD81,IGSF8
CD81,IFITM1
OSBPL5,DAZAP2
CNRIP1,PGLYRP1
CNRIP1,KCTD5
PNO1,EXOSC5
PNO1,FBL
PNO1,UTP18
PNO1,KRR1
PNO1,RPS12
PNO1,BYSL
PNO1,RRP9
PNO1,MPHOSPH10
PNO1,MRPS7
PNO1,DDX49
PNO1,RPS16
PNO1,UTP3
PNO1,NAT10
PNO1,IMP4
PNO1,RTCA
PNO1,UTP6
PNO1,NOP58
PNO1,NSUN2
PNO1,NOB1
PNO1,RPS11
PNO1,RPS27A
PNO1,RPS3
PNO1,RIOK2
PNO1,NIFK
PNO1,PWP2
PNO1,RPS23
PNO1,UTP15
PNO1,DCAF13
PNO1,NOL6
PNO1,TSR1
PNO1,RPS9
PNO1,WDR3
PNO1,UTP23
PNO1,WDR75
PNO1,RPS15A
PNO1,KRI1
PNO1,RRP7A
PNO1,IMP3
PNO1,UTP4
PNO1,NOC4L
PNO1,RPS2
PNO1,FCF1
PNO1,RPS21
PNO1,RPS3A
PNO1,RPSA
PNO1,HEATR1
PNO1,LTV1
PNO1,PDCD11
PNO1,UTP11
PNO1,RPS4X
PNO1,WDR31
PNO1,BMS1
PNO1,WDR46
PNO1,EXOSC10
PNO1,EXOSC9
PNO1,RIOK1
PNO1,RPS6
PNO1,NOP56
PNO1,NOL10
PNO1,RCL1
PNO1,UTP14A
PNO1,RPS29
PNO1,RPS8
PNO1,CSNK1E
PNO1,SNU13
PNO1,WDR43
PNO1,RPS14
PNO1,NGDN
PNO1,RPS18
PNO1,NOP14
PNO1,DNTTIP2
PNO1,RPS24
PNO1,WDR36
PNO1,RACK1
PNO1,UTP14C
PNO1,RPS20
PNO1,RPS25
PNO1,FAU
PNO1,RPS13
PNO1,TRMT112
PNO1,TBL3
PNO1,RSL1D1
PNO1,RPS15
PNO1,EMG1
PNO1,RPS19
PNO1,RPS28
PNO1,RPS5
PNO1,FBLL1
PNO1,RPP38
PNO1,RPS10
TAF1B,RRN3
TAF1B,RRP8
TAF1B,TRIM44
TAF1B,CALR
TAF1B,TAF1A
TAF1B,TBP
TAF1B,EAF1
TAF1B,MECP2
TAF1B,TAF1D
TAF1B,TAF1C
CNTN3,PTPRZ1
CNTN3,PTPRG
PDZRN3,KIDINS220
PDZRN3,ANKRA2
PDZRN3,RFXANK
PDZRN3,NKPD1
PDZRN3,CD40
PDZRN3,MUSK
PDZRN3,UBE2D2
PDZRN3,FAM13C
CHRDL2,BMP4
CHRDL2,BMP6
CHRDL2,BMP5
CHRDL2,GDF5
CHRDL2,BMP2
CHRDL2,BMP7
SPCS2,PGRMC1
SPCS2,PVRIG
SPCS2,TM2D3
SPCS2,MIA3
SPCS2,DNASE1L1
SPCS2,ALPL
SPCS2,TMEM87A
SPCS2,SEC11C
SPCS2,SPCS1
ARHGEF17,RASL12
ARHGEF17,RERG
POLD3,REV1
POLD3,POLD4
POLD3,STXBP4
POLD3,POLA1
POLD3,PCNA
POLD3,CDK1
POLD3,POLD1
POLD3,CACTIN
POLD3,POLD2
POLD3,MCM3
SELP,SELPLG
SELP,VCAN
SELP,AP2M1
SNRNP40,AQR
SNRNP40,RBM22
SNRNP40,SNRPD3
SNRNP40,PHF5A
SNRNP40,PRPF19
SNRNP40,SYF2
SNRNP40,SNRPA
SNRNP40,SNRPB2
SNRNP40,RALY
SNRNP40,LSM8
SNRNP40,LSM7
SNRNP40,SNRPA1
SNRNP40,PRPF38A
SNRNP40,SNW1
SNRNP40,DHX8
SNRNP40,CASC3
SNRNP40,PRPF6
SNRNP40,SNRPF
SNRNP40,MFAP1
SNRNP40,TXNL4A
SNRNP40,SNRPG
SNRNP40,ZMAT2
SNRNP40,SLC2A13
SNRNP40,CWF19L2
SNRNP40,CCDC12
SNRNP40,TCERG1
SNRNP40,SLU7
SNRNP40,SNRPD1
SNRNP40,SRRM2
SNRNP40,LSM3
SNRNP40,CD2BP2
SNRNP40,SF3B3
SNRNP40,PPIH
SNRNP40,ZNHIT2
SNRNP40,SART1
SNRNP40,DDX23
SNRNP40,USP39
SNRNP40,PPP1R42
SNRNP40,PRPF3
SNRNP40,SNRNP200
SNRNP40,MAGOHB
SNRNP40,LSM10
SNRNP40,PRPF31
SNRNP40,PAXBP1
SNRNP40,TSSC4
SNRNP40,NAA38
SNRNP40,WDR25
SNRNP40,SREK1
SNRNP40,SF3B1
SNRNP40,SNRPD2
SNRNP40,XAB2
SNRNP40,SF3B5
SNRNP40,TCERG1L
SNRNP40,CDC40
SNRNP40,BCAS2
SNRNP40,CDC5L
SNRNP40,LRMDA
SNRNP40,PPIE
SNRNP40,PPIL1
SNRNP40,AAR2
SNRNP40,PRPF4
SNRNP40,LSM2
SNRNP40,DHX16
SNRNP40,CRNKL1
SNRNP40,WBP4
SNRNP40,SMU1
SNRNP40,SNRPN
SNRNP40,SNU13
SNRNP40,TFIP11
SNRNP40,BUD31
SNRNP40,CWC22
SNRNP40,EFTUD2
SNRNP40,IK
SNRNP40,SNRPE
SNRNP40,ECD
SNRNP40,LSM5
SNRNP40,SNRPB
SNRNP40,PRKRIP1
SNRNP40,LSM6
SNRNP40,PLRG1
SNRNP40,RNPC3
SNRNP40,PRPF40B
SNRNP40,PRPF8
SNRNP40,RBM8A
SNRNP40,LSM4
SNRNP40,CWC15
SNRNP40,RPP38
SNRNP40,RSRC1
DNAJC8,SF3A2
DNAJC8,HSPA4L
DNAJC8,HSPA9
DNAJC8,HSPA5
DNAJC8,RWDD2A
DNAJC8,SRPK2
MECR,AURKA
TFCP2L1,TFCP2
PTPN4,MAPK12
PTPN4,GRID2
PTPN4,GRIN2A
CLASP1,CLIP2
CLASP1,SYBU
CLASP1,ARHGEF38
EPB41L5,BOD1L1
EPB41L5,MIB1
EPB41L5,AFF4
EPB41L5,NAF1
EPB41L5,DENND2D
EPB41L5,CRB1
EPB41L5,MLLT3
EPB41L5,MDK
EPB41L5,CWC22
EPB41L5,CXXC1
EPB41L5,CHD9
LHX4,ISL1
LHX4,THAP12
LHX4,SSBP4
LHX4,ISL2
LHX4,TCAP
LHX4,LDB1
LHX4,SSBP2
FAM20B,P2RX4
EPAS1,DBP
EPAS1,HLF
EPAS1,EGLN3
EPAS1,VHL
EPAS1,ELOB
EPAS1,CREBBP
EPAS1,EP300
EPAS1,ARNTL2
EPAS1,FLCN
EPAS1,BATF
EPAS1,BATF2
EPAS1,ARNT2
EPAS1,SMAD3
EPAS1,ARNT
EPAS1,EGLN1
EPAS1,JUN
EPAS1,CASK
EPAS1,ARNTL
EPAS1,ESR1
EPAS1,DDIT3
EPAS1,VHLL
EPAS1,SSX4
EPAS1,EGLN2
EPAS1,ELOC
SRBD1,GSK3A
SRBD1,PPP3R1
SRBD1,IWS1
SRBD1,RCAN1
SRBD1,PPP3CC
SRBD1,ARHGAP22
SGO1,PPP2R5B
SGO1,CBX5
SGO1,PPP2CB
SGO1,NAA50
SGO1,PPP2R5A
SGO1,NCOR1
SGO1,KAT6B
SGO1,PPP2R1B
SGO1,PPP2R1A
SGO1,DNMT3B
SGO1,PPP2R5E
SGO1,CEP152
SGO1,CBX1
SGO1,PPP2R5C
SGO1,PPP2R5D
SGO1,PPP2CA
SGO1,KLHL36
KAT2B,SIRT1
KAT2B,GLI1
KAT2B,NFYB
KAT2B,MAGEA10
KAT2B,H1-1
KAT2B,KLF2
KAT2B,SIRT2
